match_id,days_until_match,seat_zone,zone_historical_sales,ticket_price,ea_opponent_strength,web_visits,weather_forecast,is_weekday,is_international,opponent_tier,top_player_injured,league_winner_known,team_position,is_holiday,popular_concert_in_city,flights_to_barcelona_index,google_trends_index,internal_search_trends,social_media_sentiment,web_conversion_rate,zone_seats_availability,ticket_availability_pct,competitor_avg_price
1,72,VIP,0,127.25,82,5676,Rain,True,False,B,False,True,5,False,False,22,20,611,0.03,0.0,500,1.0,114.4593660986591
1,71,VIP,0,122.64,82,7139,Sunny,True,False,B,False,True,4,False,False,22,20,636,0.01,0.0,500,1.0,107.72003699308856
1,70,VIP,0,128.3,82,7953,Sunny,True,False,B,False,True,3,False,False,23,20,772,0.18,0.0,500,1.0,116.80666007606688
1,69,VIP,0,111.59,82,7571,Sunny,True,False,B,False,True,3,False,False,20,20,817,0.14,0.0,500,1.0,122.60815783167514
1,68,VIP,0,122.54,82,6610,Windy,True,False,B,False,True,3,False,False,20,20,694,0.17,0.0,500,1.0,134.60842540173087
1,67,VIP,0,117.94,82,8232,Windy,True,False,B,False,True,5,False,False,23,20,934,0.16,0.0,500,1.0,103.18216498393093
1,66,VIP,0,128.14,82,6066,Sunny,True,False,B,False,True,3,False,False,20,20,569,0.08,0.0,500,1.0,150.71358075595361
1,65,VIP,0,130.28,82,6714,Sunny,True,False,B,False,True,3,False,False,23,20,666,-0.03,0.0,500,1.0,112.30802479969438
1,64,VIP,0,115.75,82,6332,Windy,True,False,B,False,True,2,False,False,20,20,509,0.14,0.0,500,1.0,115.52801483045555
1,63,VIP,0,111.4,82,6545,Sunny,True,False,B,False,True,2,False,False,20,20,576,-0.04,0.0,500,1.0,105.629810607675
1,62,VIP,0,121.87,82,6759,Sunny,True,False,B,False,True,3,False,False,23,20,679,0.05,0.0,500,1.0,144.49352224729822
1,61,VIP,0,123.99,82,7799,Windy,True,False,B,False,True,2,False,False,20,20,665,0.16,0.0,500,1.0,105.05297073268095
1,60,VIP,0,122.95,82,8104,Sunny,True,False,B,False,True,4,False,False,21,20,857,0.1,0.0,500,1.0,125.43667682708667
1,59,VIP,0,121.15,82,7543,Sunny,True,False,B,False,True,2,False,False,20,21,649,0.18,0.0,500,1.0,102.19547741919683
1,58,VIP,0,119.98,82,5916,Rain,True,False,B,False,True,3,False,False,22,20,611,0.16,0.0,500,1.0,96.66788083977117
1,57,VIP,0,127.72,82,8479,Rain,True,False,B,False,True,1,False,False,20,20,764,0.09,0.0,500,1.0,130.75884305709957
1,56,VIP,0,126.86,82,7750,Sunny,True,False,B,False,True,1,False,False,20,20,766,0.02,0.0,500,1.0,134.02580554099936
1,55,VIP,0,130.66,82,7717,Windy,True,False,B,False,True,1,False,False,22,20,925,0.12,0.0,500,1.0,110.36214647949706
1,54,VIP,0,129.75,82,8745,Sunny,True,False,B,False,True,5,False,False,20,20,965,-0.02,0.0,500,1.0,120.1732614996748
1,53,VIP,0,119.13,82,6154,Rain,True,False,B,False,True,3,False,False,20,20,562,-0.02,0.0,500,1.0,129.7727631091151
1,52,VIP,0,124.5,82,8824,Windy,True,False,B,False,True,5,False,False,21,20,878,0.0,0.0,500,1.0,104.04129637590187
1,51,VIP,0,123.75,82,8664,Sunny,True,False,B,False,True,1,False,False,20,20,798,0.07,0.0,500,1.0,117.24234677415699
1,50,VIP,0,109.73,82,8014,Sunny,True,False,B,False,True,4,False,False,20,20,673,0.1,0.0,500,1.0,103.31194059623654
1,49,VIP,0,120.69,82,8961,Windy,True,False,B,False,True,5,False,False,20,20,821,0.15,0.0,500,1.0,125.7154608923697
1,48,VIP,0,114.43,82,6359,Sunny,True,False,B,False,True,2,False,False,20,22,616,-0.03,0.0,500,1.0,121.11462337117402
1,47,VIP,0,129.42,82,7532,Windy,True,False,B,False,True,1,False,False,25,23,743,0.07,0.0,500,1.0,132.89056272262624
1,46,VIP,0,114.23,82,7261,Windy,True,False,B,False,True,2,True,False,20,20,603,0.1,0.0,500,1.0,102.12686447583795
1,45,VIP,0,114.91,82,9717,Sunny,True,False,B,False,True,1,True,False,20,20,1108,0.03,0.0,500,1.0,108.92545177425617
1,44,VIP,0,120.14,82,8845,Rain,True,False,B,False,True,2,False,False,20,20,1012,0.11,0.0,500,1.0,125.63363613266623
1,43,VIP,0,128.66,82,7022,Windy,True,False,B,False,True,4,False,False,20,20,774,-0.01,0.0,500,1.0,108.31662734326271
1,42,VIP,0,126.67,82,7571,Sunny,True,False,B,False,True,1,False,False,20,20,806,0.02,0.0,500,1.0,113.39942328410876
1,41,VIP,0,131.07,82,6824,Sunny,True,False,B,False,True,3,False,False,20,20,614,0.06,0.0,500,1.0,118.67276484635624
1,40,VIP,0,114.43,82,10057,Sunny,True,False,B,False,True,3,False,False,22,20,1098,0.01,0.0,500,1.0,100.9522018487162
1,39,VIP,0,130.36,82,9105,Sunny,True,False,B,False,True,3,False,False,23,23,950,0.09,0.0,500,1.0,120.11286767617446
1,38,VIP,0,110.5,82,8038,Windy,True,False,B,False,True,2,False,False,25,22,696,0.09,0.0,500,1.0,124.55203403214766
1,37,VIP,0,126.1,82,8293,Windy,True,False,B,False,True,4,False,False,23,20,732,-0.04,0.0,500,1.0,131.51426004064174
1,36,VIP,0,126.95,82,10429,Rain,True,False,B,False,True,2,False,False,20,21,863,0.01,0.0,500,1.0,147.83939269353795
1,35,VIP,0,112.67,82,8435,Sunny,True,False,B,False,True,5,False,False,22,24,862,-0.0,0.0,500,1.0,91.21476909646404
1,34,VIP,0,120.63,82,11056,Sunny,True,False,B,False,True,5,False,False,25,22,1209,0.08,0.0,500,1.0,123.18394259952132
1,33,VIP,1,108.58,82,11155,Sunny,True,False,B,False,True,5,False,False,20,20,1320,0.07,8.964589869209807e-05,500,1.0,118.08541492194419
1,32,VIP,0,125.51,82,8887,Windy,True,False,B,False,True,1,False,False,28,27,949,0.12,0.0,499,0.998,114.39598964735822
1,31,VIP,0,121.07,82,8399,Sunny,True,False,B,False,True,4,False,False,26,25,761,0.15,0.0,499,0.998,99.1746368306652
1,30,VIP,0,116.87,82,11981,Windy,True,False,B,False,True,1,False,False,23,23,1084,0.05,0.0,499,0.998,117.29446724426526
1,29,VIP,0,111.75,82,8174,Sunny,True,False,B,False,True,3,False,False,23,21,828,0.05,0.0,499,0.998,99.70755266038881
1,28,VIP,1,123.72,82,10665,Windy,True,False,B,False,True,1,False,False,26,23,1247,0.02,9.376465071788423e-05,499,0.998,103.4246297895194
1,27,VIP,1,126.35,82,10987,Sunny,True,False,B,False,True,2,False,False,27,26,1210,0.01,9.101665603977276e-05,498,0.996,127.28078515800655
1,26,VIP,1,125.93,82,11610,Sunny,True,False,B,False,True,3,False,False,26,25,1246,0.09,8.613264426476032e-05,497,0.994,129.50367069927742
1,25,VIP,0,126.85,82,11623,Sunny,True,False,B,False,True,2,False,False,24,27,970,0.09,0.0,496,0.992,122.9654075452314
1,24,VIP,0,117.53,82,11712,Windy,True,False,B,False,True,3,False,False,30,26,1047,0.17,0.0,496,0.992,134.7288879487502
1,23,VIP,1,111.21,82,10053,Sunny,True,False,B,False,True,1,False,False,22,26,1164,0.01,9.947279418089398e-05,496,0.992,115.00279456316099
1,22,VIP,1,116.93,82,10236,Sunny,True,False,B,False,True,2,False,True,28,33,1154,-0.02,9.769441187009629e-05,495,0.99,139.95725121866516
1,21,VIP,1,115.26,82,12178,Rain,True,False,B,False,True,1,False,True,39,35,1046,0.09,8.211528986023031e-05,494,0.988,130.26823978658098
1,20,VIP,1,128.02,82,10842,Rain,True,False,B,False,True,1,False,True,24,30,1247,0.0,9.223390517503838e-05,493,0.986,128.04058766770794
1,19,VIP,1,112.26,82,11523,Sunny,True,False,B,False,True,2,False,False,24,28,1169,0.05,8.67829558199442e-05,492,0.984,130.91094818629665
1,18,VIP,1,124.32,82,12382,Sunny,True,False,B,False,True,2,False,False,41,37,1214,0.0,8.076239702142123e-05,491,0.982,110.03664848460332
1,17,VIP,1,115.41,82,15034,Sunny,True,False,B,False,True,2,False,False,32,28,1335,0.03,6.65158972950302e-05,490,0.98,98.8777730203083
1,16,VIP,1,130.41,82,14863,Rain,True,False,B,False,True,3,False,False,27,33,1448,0.02,6.728116799654974e-05,489,0.978,104.82412976444634
1,15,VIP,1,124.15,82,16119,Sunny,True,False,B,False,True,1,False,False,38,36,1510,0.17,6.20385879978883e-05,488,0.976,125.44787855438874
1,14,VIP,1,119.89,82,13793,Windy,True,False,B,False,True,2,False,False,36,42,1203,0.12,7.250054374882182e-05,487,0.974,100.41156369107111
1,13,VIP,1,120.99,82,14306,Sunny,True,False,B,False,True,1,False,False,33,33,1191,0.12,6.990074094296793e-05,486,0.972,144.43231181879685
1,12,VIP,1,111.21,82,17853,Sunny,True,False,B,False,True,3,False,False,29,32,2103,0.18,5.601299501170599e-05,485,0.97,113.57321478929016
1,11,VIP,1,123.5,82,13738,Sunny,True,False,B,False,True,1,False,False,30,38,1367,-0.03,7.279079923767718e-05,484,0.968,104.74357927755676
1,10,VIP,1,119.34,82,17416,Sunny,True,False,B,False,True,1,False,False,44,39,1661,-0.03,5.7418465775297514e-05,483,0.966,139.8942406162414
1,9,VIP,2,128.71,82,16240,Sunny,True,False,B,False,True,1,False,False,31,37,1445,0.1,0.0001231527093520226,482,0.964,122.11005204545276
1,8,VIP,1,117.85,82,20283,Sunny,True,False,B,False,True,1,False,False,31,36,1998,0.18,4.930237144163573e-05,480,0.96,104.07143823139559
1,7,VIP,1,108.87,82,15708,Sunny,True,False,B,False,True,2,True,False,40,49,1346,-0.03,6.366182836365789e-05,479,0.958,126.71594475308551
1,6,VIP,1,111.04,82,15254,Sunny,True,False,B,False,True,1,True,False,58,51,1704,0.17,6.555657532020738e-05,478,0.956,98.59638794365922
1,5,VIP,1,126.94,82,16613,Sunny,True,False,B,False,True,3,False,False,50,43,1331,0.06,6.019382411002264e-05,477,0.954,131.2742436104706
1,4,VIP,2,117.26,82,20460,Windy,True,False,B,False,True,2,False,False,43,45,2225,0.17,9.775171065015876e-05,476,0.952,94.95654796410639
1,3,VIP,1,127.74,82,20424,Sunny,True,False,B,False,True,3,False,False,39,42,1999,0.07,4.896200548134733e-05,474,0.948,114.76739861254356
1,2,VIP,2,111.82,82,24581,Sunny,True,False,B,False,True,2,False,False,62,59,2606,-0.04,8.136365485206607e-05,473,0.946,130.75438017508216
1,1,VIP,1,118.97,82,24863,Sunny,True,False,B,False,True,2,True,False,63,56,2941,0.13,4.022040783331777e-05,471,0.942,142.3670445171683
1,0,VIP,2,119.35,82,24888,Sunny,True,False,B,False,True,1,True,False,63,62,2628,-0.02,8.036001285437319e-05,470,0.94,109.81234613779255
1,90,Lateral,11,61.87,82,7165,Sunny,True,False,B,False,True,1,False,False,20,20,658,0.14,0.0015352407534493732,8000,1.0,68.36624696935017
1,89,Lateral,12,55.76,82,6979,Rain,True,False,B,False,True,5,False,False,23,20,783,0.15,0.0017194440461786153,7989,0.9986,55.572874067120125
1,88,Lateral,12,62.24,82,7422,Sunny,True,False,B,False,True,4,False,False,22,20,836,0.18,0.0016168148744790062,7977,0.9971,57.41588973728029
1,87,Lateral,10,52.15,82,7559,Sunny,True,False,B,False,True,4,False,False,20,20,741,0.09,0.0013229263128293521,7965,0.9956,51.45655546821141
1,86,Lateral,12,53.69,82,7245,Sunny,True,False,B,False,True,5,False,False,20,20,621,0.03,0.0016563146995643458,7955,0.9944,50.985059841942586
1,85,Lateral,6,59.76,82,5925,Rain,True,False,B,False,True,2,False,False,20,20,601,0.12,0.0010126582276771883,7943,0.9929,63.148612882723825
1,84,Lateral,10,57.84,82,7617,Sunny,True,False,B,False,True,1,False,False,20,20,816,-0.0,0.0013128528290254887,7937,0.9921,61.6589225343451
1,83,Lateral,9,56.01,82,6136,Sunny,True,False,B,False,True,5,False,False,20,20,694,0.07,0.0014667535851586124,7927,0.9909,59.812369017803356
1,82,Lateral,11,59.22,82,6334,Rain,True,False,B,False,True,3,False,False,23,20,708,0.15,0.001736659298746975,7918,0.9898,48.2603063046428
1,81,Lateral,10,61.37,82,7973,Sunny,True,False,B,False,True,3,False,False,20,20,934,-0.0,0.0012542330363408713,7907,0.9884,61.6699762970785
1,80,Lateral,7,58.24,82,7514,Windy,True,False,B,False,True,2,False,False,23,20,752,0.04,0.0009315943570759123,7897,0.9871,51.75070638953637
1,79,Lateral,9,56.69,82,6760,Sunny,True,False,B,False,True,1,False,False,21,20,702,0.17,0.0013313609465486153,7890,0.9862,63.88817889127505
1,78,Lateral,8,53.44,82,5816,Sunny,True,False,B,False,True,3,False,False,20,20,625,0.18,0.0013755158181954065,7881,0.9851,43.528027824866676
1,77,Lateral,12,56.49,82,7892,Sunny,True,False,B,False,True,1,False,False,20,20,782,-0.04,0.0015205271158742362,7873,0.9841,47.240841882672136
1,76,Lateral,12,60.31,82,6411,Sunny,True,False,B,False,True,2,False,False,20,20,630,0.06,0.001871782872894746,7861,0.9826,68.73583015143576
1,75,Lateral,11,60.12,82,6827,Windy,True,False,B,False,True,5,False,False,23,20,566,0.01,0.0016112494504744032,7849,0.9811,53.917323447346355
1,74,Lateral,9,54.91,82,7827,Sunny,True,False,B,False,True,1,False,False,22,20,792,0.06,0.0011498658488373749,7838,0.9798,44.4605816273309
1,73,Lateral,6,54.95,82,6513,Windy,True,False,B,False,True,1,False,False,20,20,531,0.06,0.0009212344540271404,7829,0.9786,45.95948672280277
1,72,Lateral,7,61.64,82,7614,Sunny,True,False,B,False,True,2,False,False,20,20,624,0.16,0.0009193590752666983,7823,0.9779,68.85317625514217
1,71,Lateral,9,53.4,82,7854,Sunny,True,False,B,False,True,1,False,False,20,20,729,0.11,0.001145912910472891,7816,0.977,46.34675932203264
1,70,Lateral,7,62.21,82,7239,Sunny,True,False,B,False,True,2,False,False,23,20,666,0.05,0.0009669843899755513,7807,0.9759,52.627006882009866
1,69,Lateral,9,60.61,82,6863,Rain,True,False,B,False,True,1,False,False,20,20,589,0.18,0.001311379862842579,7800,0.975,60.243105372125484
1,68,Lateral,12,54.54,82,8271,Sunny,True,False,B,False,True,4,False,False,20,20,732,-0.01,0.001450852375595351,7791,0.9739,61.42015162733551
1,67,Lateral,10,54.67,82,7198,Windy,True,False,B,False,True,1,False,False,20,20,707,0.13,0.0013892747983621457,7779,0.9724,48.22645260025449
1,66,Lateral,8,53.11,82,7944,Windy,True,False,B,False,True,1,False,False,20,20,742,0.06,0.0010070493452911569,7769,0.9711,57.85271245310731
1,65,Lateral,10,61.28,82,5891,Sunny,True,False,B,False,True,3,False,False,20,20,541,0.07,0.0016975046678496851,7761,0.9701,51.99265791428241
1,64,Lateral,8,62.45,82,7188,Sunny,True,False,B,False,True,4,False,False,22,20,769,0.1,0.0011129660543804998,7751,0.9689,61.637659330597096
1,63,Lateral,11,60.07,82,7056,Sunny,True,False,B,False,True,4,False,False,22,20,699,0.03,0.0015589569158788326,7743,0.9679,59.82737786737319
1,62,Lateral,10,55.79,82,6568,Sunny,True,False,B,False,True,3,False,False,20,20,752,0.1,0.0015225334955050952,7732,0.9665,52.08388181793974
1,61,Lateral,8,58.69,82,6532,Sunny,True,False,B,False,True,1,False,False,22,20,592,0.18,0.0012247397426171556,7722,0.9653,55.2011770278367
1,60,Lateral,9,60.72,82,7694,Sunny,True,False,B,False,True,3,False,False,21,21,655,0.11,0.0011697426564635115,7714,0.9643,50.52782255493652
1,59,Lateral,10,59.51,82,8704,Windy,True,False,B,False,True,2,False,False,22,20,865,0.17,0.0011488970586915328,7705,0.9631,60.784046970070065
1,58,Lateral,7,62.36,82,7757,Sunny,True,False,B,False,True,5,False,False,20,20,909,-0.01,0.0009024107256797202,7695,0.9619,65.63610700138891
1,57,Lateral,10,56.81,82,7304,Sunny,True,False,B,False,True,1,False,False,22,20,752,0.08,0.0013691128147085003,7688,0.961,67.13557563746754
1,56,Lateral,11,55.58,82,8153,Sunny,True,False,B,False,True,2,False,False,21,20,777,-0.03,0.0013491966145775546,7678,0.9597,50.11532782192731
1,55,Lateral,11,52.4,82,8241,Sunny,True,False,B,False,True,1,False,False,20,20,838,-0.02,0.0013347894671356887,7667,0.9584,51.156872728570335
1,54,Lateral,12,52.77,82,8478,Windy,True,False,B,False,True,2,False,False,21,21,1015,0.1,0.0014154281668535705,7656,0.957,43.71135277548881
1,53,Lateral,11,62.41,82,6744,Sunny,True,False,B,False,True,5,False,False,20,20,576,0.13,0.0016310794778127105,7644,0.9555,57.51725715089685
1,52,Lateral,10,54.08,82,6672,Windy,True,False,B,False,True,5,False,False,23,20,697,-0.02,0.0014988009590079733,7633,0.9541,62.014583024968665
1,51,Lateral,13,59.19,82,6269,Sunny,True,False,B,False,True,1,False,False,20,20,651,0.01,0.0020736959639378375,7623,0.9529,68.191685027947
1,50,Lateral,8,55.22,82,7787,Sunny,True,False,B,False,True,3,False,False,22,20,879,0.13,0.0010273532809776096,7610,0.9513,48.352246312374646
1,49,Lateral,14,60.96,82,8732,Sunny,True,False,B,False,True,3,False,False,20,20,819,0.04,0.001603298213284093,7602,0.9503,64.76953458335066
1,48,Lateral,9,53.79,82,6548,Sunny,True,False,B,False,True,3,False,False,20,21,580,0.16,0.0013744654854345654,7588,0.9485,49.11491299960378
1,47,Lateral,13,58.63,82,8278,Sunny,True,False,B,False,True,1,False,False,20,20,964,-0.03,0.0015704276393367447,7579,0.9474,60.94320079776104
1,46,Lateral,10,53.32,82,8034,Sunny,True,False,B,False,True,4,True,False,20,20,784,0.14,0.0012447099824191299,7566,0.9457,53.2216597450281
1,45,Lateral,10,59.16,82,6535,Windy,True,False,B,False,True,4,True,False,24,21,714,0.09,0.001530221881938757,7556,0.9445,62.50583348485431
1,44,Lateral,11,53.61,82,7053,Windy,True,False,B,False,True,2,False,False,23,23,710,0.01,0.0015596200196285807,7546,0.9433,55.57186879077936
1,43,Lateral,12,52.43,82,8441,Sunny,True,False,B,False,True,2,False,False,20,20,971,0.13,0.0014216325078282629,7535,0.9419,46.83870379736012
1,42,Lateral,11,60.3,82,9365,Sunny,True,False,B,False,True,1,False,False,20,21,1038,0.06,0.0011745862251815711,7523,0.9404,68.17764716222169
1,41,Lateral,13,53.05,82,7945,Rain,True,False,B,False,True,5,False,False,21,21,790,0.16,0.0016362492131357772,7512,0.939,62.27324027086887
1,40,Lateral,15,57.1,82,9580,Sunny,True,False,B,False,True,5,False,False,22,20,821,0.08,0.0015657620040119245,7499,0.9374,46.482189602752726
1,39,Lateral,14,59.16,82,9019,Windy,True,False,B,False,True,1,False,False,20,24,938,0.14,0.00155227852294575,7484,0.9355,62.38983324427403
1,38,Lateral,14,52.18,82,7527,Sunny,True,False,B,False,True,1,False,False,23,23,639,0.07,0.0018599707716407637,7470,0.9337,47.02566555021114
1,37,Lateral,12,59.26,82,7735,Rain,True,False,B,False,True,2,False,False,20,20,626,0.08,0.0015513897864833368,7456,0.932,59.08486673216739
1,36,Lateral,15,52.57,82,7591,Sunny,True,False,B,False,True,3,False,False,20,22,649,0.05,0.0019760242389703564,7444,0.9305,47.043079438160824
1,35,Lateral,12,53.67,82,8192,Rain,True,False,B,False,True,3,False,False,22,24,959,0.18,0.001464843749821186,7429,0.9286,58.94119688960083
1,34,Lateral,15,60.6,82,8975,Sunny,True,False,B,False,True,4,False,False,20,22,859,0.06,0.0016713091920143388,7417,0.9271,68.59852700365134
1,33,Lateral,10,58.96,82,8606,Sunny,True,False,B,False,True,5,False,False,23,24,783,-0.03,0.0011619800138087403,7402,0.9253,69.30206042325455
1,32,Lateral,12,61.58,82,11381,Sunny,True,False,B,False,True,1,False,False,21,25,1244,0.05,0.0010543888936776743,7392,0.924,72.49178687693006
1,31,Lateral,16,58.68,82,10447,Sunny,True,False,B,False,True,4,False,False,20,20,1107,0.1,0.0015315401549218398,7380,0.9225,50.3329233322944
1,30,Lateral,14,56.04,82,11013,Sunny,True,False,B,False,True,2,False,False,24,23,1142,0.08,0.0012712249158929243,7364,0.9205,63.27359295081848
1,29,Lateral,14,53.11,82,10489,Windy,True,False,B,False,True,2,False,False,21,21,1036,0.11,0.0013347316234784315,7350,0.9187,47.42694978376115
1,28,Lateral,11,55.54,82,8404,Sunny,True,False,B,False,True,2,False,False,20,21,921,-0.02,0.0013089005234044621,7336,0.917,46.56833099666177
1,27,Lateral,13,60.18,82,9698,Sunny,True,False,B,False,True,3,False,False,27,27,995,0.05,0.001340482573588319,7325,0.9156,50.29568490709417
1,26,Lateral,12,58.25,82,9414,Sunny,True,False,B,False,True,1,False,False,31,29,1029,0.11,0.0012746972592654878,7312,0.914,48.2016844211674
1,25,Lateral,19,59.2,82,11624,Windy,True,False,B,False,True,2,False,False,25,26,1106,-0.01,0.0016345492083934489,7300,0.9125,53.681746449259215
1,24,Lateral,13,55.98,82,9779,Windy,True,False,B,False,True,1,False,False,28,28,878,0.04,0.0013293792819992452,7281,0.9101,66.68861235631061
1,23,Lateral,13,59.02,82,12458,Sunny,True,False,B,False,True,1,False,False,22,24,1237,0.04,0.0010435061806836163,7268,0.9085,70.23143552195926
1,22,Lateral,20,58.43,82,12496,Sunny,True,False,B,False,True,1,False,True,31,32,1191,-0.03,0.0016005121637643635,7255,0.9069,61.91929267152289
1,21,Lateral,19,57.25,82,11884,Sunny,True,False,B,False,True,2,False,True,28,29,1239,0.11,0.0015987882866375976,7235,0.9044,54.90174411492213
1,20,Lateral,19,56.32,82,10463,Sunny,True,False,B,False,True,3,False,True,23,26,1225,0.16,0.0018159227753210435,7216,0.902,52.35781778611133
1,19,Lateral,22,56.37,82,10901,Rain,True,False,B,False,True,2,False,False,28,27,984,-0.04,0.002018163471056035,7197,0.8996,49.672476334036894
1,18,Lateral,20,55.6,82,12795,Sunny,True,False,B,False,True,1,False,False,37,36,1213,0.15,0.001563110589952082,7175,0.8969,48.33887712308297
1,17,Lateral,24,53.49,82,13988,Sunny,True,False,B,False,True,2,False,False,30,30,1317,-0.0,0.001715756362473852,7155,0.8944,44.259272376713994
1,16,Lateral,18,58.87,82,11071,Sunny,True,False,B,False,True,3,False,False,25,28,965,-0.01,0.0016258693883455992,7131,0.8914,66.74209358277231
1,15,Lateral,24,59.78,82,15665,Sunny,True,False,B,False,True,2,False,False,29,35,1651,-0.02,0.0015320778805277958,7113,0.8891,56.44989994691412
1,14,Lateral,31,57.33,82,17172,Sunny,True,False,B,False,True,1,False,False,26,33,1630,-0.03,0.0018052643837756076,7089,0.8861,51.41598554337601
1,13,Lateral,20,57.57,82,17758,Sunny,True,False,B,False,True,2,False,False,27,33,1935,0.08,0.0011262529563505882,7058,0.8822,62.96440684974924
1,12,Lateral,17,62.64,82,14461,Sunny,True,False,B,False,True,2,False,False,36,36,1346,0.18,0.0011755756862474535,7038,0.8798,62.16741486309261
1,11,Lateral,22,58.51,82,16313,Windy,True,False,B,False,True,3,False,False,44,40,1738,0.0,0.001348617666808765,7021,0.8776,69.54121345600765
1,10,Lateral,27,53.3,82,15094,Sunny,True,False,B,False,True,3,False,False,39,34,1324,0.15,0.001788790247662065,6999,0.8749,49.85656270152683
1,9,Lateral,28,56.96,82,16047,Rain,True,False,B,False,True,3,False,False,53,46,1427,0.1,0.001744874431249151,6972,0.8715,65.96903312834657
1,8,Lateral,27,60.66,82,19114,Sunny,True,False,B,False,True,3,False,False,52,45,2256,-0.02,0.0014125771684936393,6944,0.868,55.841494245024165
1,7,Lateral,31,59.21,82,17467,Sunny,True,False,B,False,True,1,True,False,53,49,1534,0.18,0.001774775290446283,6917,0.8646,52.910188683993
1,6,Lateral,33,60.61,82,17121,Sunny,True,False,B,False,True,2,True,False,48,50,1656,0.03,0.0019274575082105334,6886,0.8608,62.43034987683847
1,5,Lateral,25,56.54,82,17210,Sunny,True,False,B,False,True,2,False,False,47,46,1706,-0.02,0.001452643811652955,6853,0.8566,56.57465519987379
1,4,Lateral,36,55.53,82,22149,Sunny,True,False,B,False,True,1,False,False,55,53,2019,0.14,0.0016253555464524198,6828,0.8535,59.61999361636526
1,3,Lateral,33,57.37,82,19437,Windy,True,False,B,False,True,1,False,False,46,42,1889,0.06,0.0016977928691826005,6792,0.849,48.642520059974494
1,2,Lateral,44,58.05,82,22832,Sunny,True,False,B,False,True,3,False,False,52,55,2101,0.15,0.001927119831730592,6759,0.8449,68.85864963048435
1,1,Lateral,28,62.36,82,18545,Sunny,True,False,B,False,True,3,True,False,54,57,1986,0.14,0.0015098409273922976,6715,0.8394,70.38432819704526
1,0,Lateral,45,60.33,82,19787,Sunny,True,False,B,False,True,1,True,False,67,63,2005,0.02,0.002274220447653802,6687,0.8359,58.69835741396611
1,90,Corner,7,44.46,82,6899,Rain,True,False,B,False,True,1,False,False,20,20,617,0.12,0.0010146398027229106,6000,1.0,36.25891520627714
1,89,Corner,8,40.48,82,6104,Sunny,True,False,B,False,True,3,False,False,22,20,632,-0.02,0.0013106159893003578,5993,0.9988,33.25803211152704
1,88,Corner,5,42.02,82,6369,Sunny,True,False,B,False,True,3,False,False,20,20,527,-0.01,0.0007850525984008396,5985,0.9975,42.07816354309768
